COURSE TOTAL:,9,5,8,0,0,22.0,3.045,0.0,0.0,0.0,4.0,0.0,26.0,,2021
,40.91%,22.73%,36.36%,0.00%,0.00%,,,,,,,,,,2021
STAT-211-500,23,13,4,0,3,43.0,3.232,1.0,0.0,0.0,0.0,0.0,44.0,LAMEL B,2021
,53.49%,30.23%,9.30%,0.00%,6.98%,,,,,,,,,,2021
COURSE TOTAL:,23,13,4,0,3,43.0,3.232,1.0,0.0,0.0,0.0,0.0,44.0,,2021
,53.49%,30.23%,9.30%,0.00%,6.98%,,,,,,,,,,2021
UGST-182-500,12,13,9,7,3,44.0,2.545,0.0,0.0,0.0,1.0,0.0,45.0,SOUKIASSIAN Y,2021
,27.27%,29.55%,20.45%,15.91%,6.82%,,,,,,,,,,2021
COURSE TOTAL:,12,13,9,7,3,44.0,2.545,0.0,0.0,0.0,1.0,0.0,45.0,,2021
,27.27%,29.55%,20.45%,15.91%,6.82%,,,,,,,,,,2021
DEPARTMENT TOTAL:,242,206,198,90,79,815.0,2.458,2.0,0.0,0.0,92.0,3.0,912.0,,2021
,29.69%,25.28%,24.29%,11.04%,9.69%,,,,,,,,,,2021
ECEN-210-501,8,8,1,0,0,17.0,3.411,0.0,0.0,0.0,0.0,0.0,17.0,BOUTROS J,2021
,47.06%,47.06%,5.88%,0.00%,0.00%,,,,,,,,,,2021
ECEN-210-502,6,7,2,0,0,15.0,3.266,0.0,0.0,0.0,1.0,0.0,16.0,BOUTROS J,2021
,40.00%,46.67%,13.33%,0.00%,0.00%,,,,,,,,,,2021
ECEN-210-503,4,11,0,0,0,15.0,3.266,0.0,0.0,0.0,0.0,0.0,15.0,BOUTROS J,2021
,26.67%,73.33%,0.00%,0.00%,0.00%,,,,,,,,,,2021
COURSE TOTAL:,18,26,3,0,0,47.0,3.319,0.0,0.0,0.0,1.0,0.0,48.0,,2021
,38.30%,55.32%,6.38%,0.00%,0.00%,,,,,,,,,,2021
ECEN-248-503,1,3,3,0,0,7.0,2.714,0.0,0.0,0.0,1.0,0.0,8.0,ZILANY M,2021
,14.29%,42.86%,42.86%,0.00%,0.00%,,,,,,,,,,2021
ECEN-248-504,1,1,4,1,0,7.0,2.285,0.0,0.0,0.0,0.0,0.0,7.0,ZILANY M,2021
,14.29%,14.29%,57.14%,14.29%,0.00%,,,,,,,,,,2021
